text,label
đề nghị có màn che bớt ánh sáng,0
nhiệt tình giảng dễ hiểu đúng giờ,2
nên tăng cường dạy từ vựng bị hỏng kiến thức về từ vựng,0
giảng còn nhiều lúc khó hiểu,0
dạy rất thiết thực chương trình thực tế lôi cuốn,2
các bài thực hành cần có tính định hướng hơn thay làm các công việc cụ thể nạp,0
nên share tài liệu,0
cần nhiệt tình hơn trong công tác giảng dạy,0
dạy tận tâm,2
dạy nhiệt tình tâm huyết,2
đưa ra nhiều phương án giải quyết gặp vấn đề nào đồ án,2
chỉ nên lấy điểm thi điểm nộp bài,0
nghĩ cần có phản hồi từ phía hoặc có sự so sánh giữa trong lớp nhau,0
tận tâm,2
theo yêu cầu môn học phải mang laptop làm bài tập nhiên ổ cắm trong phòng chỉ có ổ không đáp ứng được nhu cầu dạy học lẫn,0
vui vẻ nhiệt tình,2
bài giảng dễ hiểu dạy nhiệt tình dễ thương,2
không đồng ý việc thi lập trình trên giấy,0
ít điểm danh,1
vui vẻ hòa đồng nhiệt tình giảng dạy tận tâm thường xuyên nhắc nhở những lười biếng thường xuyên nghỉ học đến lớp học,2
nên trực tiếp trên máy xem sửa hạn chế viết trên giấy,0
bài tập ví dụ làm ngay trên giờ học lý thuyết nên dễ nhớ hơn có chưa hiểu chỗ nào ngay trên ví dụ cũng được giải đáp ngay,2
nghiêm túc quá,0
có trách nhiệm công việc luôn dạy đầy đủ thời gian lên lớp,2
có những cái học không biết làm gì sau này tại sao không giảm tải nó đi,0
sau lời giải sau vài tuần,0
hơi nhiều bài tập,0
tất cả môn học,1
thực hành một đằng lý thuyết một nẻo,0
rất tận tình thân thiện,2
mong học kỳ tới nhà trường cung cấp những lớp phần mềm chất lượng cao nhiều sự lựa chọn môn học game cơ bản có thể nhanh chóng hoàn thành môn học ra trường đúng tiến độ,0
tác phong làm việc nghiêm túc chuyên nghiệp,2
đến đúng giờ giảng dễ hiểu,2
dạy kỹ căn bản rèn luyện cả kỹ năng,2
hơi khó tính,0
thực hành vui,2
mong được làm việc nhiều hơn,1
thấy giảng hơi bị buồn ngủ,2
bây giờ vẫn chưa có điểm lớp,0
môn thiên về kiến thức lập trình nhưng bắt buộc thi lý thuyết trên giấy không hợp lý,0
giảng bài kỹ có làm thuyết trình tự nghiên cứu bài trước đến lớp,2
phòng học nên có rèm che sáng chiếu tài liệu được nhìn rõ hơn,0
hiền dạy khá nhiệt tình,2
cần giảng dạy những vấn đề cần giải quyết một cách xúc tích dễ hiểu,0
bài tập thực hành khá nặng so lý thuyết tại cùng một thời điểm,0
dạy rất hay nhiệt tình,2
dạy trễ giờ học bị kéo dài,0
hướng dẫn giải thích kiến thức môn học rất cụ thể dễ hiểu,2
cảm ơn,1
có kiến thức cao,2
nhìn chung hài lòng về môn học này nên không có ý kiến khác,2
hầu hết đều không đi thực hành,0
chưa cung cấp đầy đủ đề cương môn học,0
giảng dạy dễ hiểu dễ tiếp thu,2
luôn nhiệt tình trong quá trình giảng dạy,2
dạy nhiệt tình rất dễ hiểu,2
rất sâu sát đến từng,2
tính điểm quá trình chưa được tốt,0
không muốn nói gì nhưng mong xem cách đánh giá công bằng hơn cái không biết không phải chỉ ở cúp tiết còn ở cách giảng dạy truyền đạt ở ví dụ rất dễ hiểu tận tâm,0
thực sự môn này chiếm thời gian học trong bài báo cáo chỉ chiếm trong tổng số điểm,0
nghĩ nên dạy thực hành nộp bài tập thực hành cách lịch học lý thuyết thêm một tuần nữa so học kỳ này,0
kết thúc môn học không được cái gì hết,0
cám ơn,1
các bài thực hành cần dàn trải đầy đủ nội dung học đề thi thực hành dài,0
đôi giảng hơi nhanh,0
giảng bài dễ hiểu,2
giảng bài đầy đủ,2
tài liệu cần làm bằng tiếng việt không phải trong lớp ai cũng giỏi tiếng anh hiểu,0
thiết bị về máy chiếu chưa được tốt mong nhà trường tạo điều kiện,0
dạy hay có sức cuốn hút,2
giảng dạy tốt đi dạy đúng giờ,2
nên đầu tư nhiều đầu sách tiếng anh thư viện trường,0
nên bổ sung phần xây dựng kiến trúc game tiếp xúc các kiến trúc game phổ biến hiện nay,0
tận tình vui tính,2
giao tiếp,1
dạy hơi buồn ngủ,0
cần giải thêm nhiều bài tập các đề ôn thi,0
môn học nên có thêm nhiều dạng bài tập nhớ lâu hơn hiểu được nhiều dạng toán gặp các bài tập các bài kiểm tra không phải sợ dạng nó,0
nâng cao thiết bị phòng học máy chiếu quạt ổ điện,0
giọng không được hay lắm,1
dạy rất chi tiết tận tâm,2
riêng thiết bị quá kém,0
cần có thiết bị phòng học tốt hơn,0
cần giảng bài rõ ràng hơn giảng cần nói to hoặc dùng microphone mọi người trong lớp cùng nghe cũng chú ý đến bài giảng,0
giảng dạy có tâm huyết giảng hiệu quả,2
tài liệu đầy đủ phương pháp dạy dễ tiếp thu nhiệt tình,2
rất nhẹ nhàng lịch sự dễ mến luôn đảm bảo đủ giờ dạy luôn đúng giờ,2
phát âm tốt sữa sai phát âm hoặc viết sai ngữ pháp,0
có chỉ hướng dẫn bằng lý thuyết không làm bài tập mẫu,0
có sự tương tác tốt rèn được kỹ năng nghe nói tiếng anh,2
cần tương tác nhiều hơn cần hướng dẫn trước thực hành,0
nhiệt tình tận tâm trong quá trình giảng dạy,2
khả năng truyền đạt kiến thức chưa hay kém chưa lôi cuốn được kể cả so sánh một năm,0
dạy rất tốt nhiệt tình khả năng giảng dạy cao,2
nhiệt tình hiểu,2
dễ hiểu các ví dụ về bài toán hợp lý cách dạy ngắn gọn xúc tích,2
môn học kỹ năng nên không cần thiết kiểm tra bằng hình thức thi tự luận nên đánh giá bằng đồ án,0
dạy ổn,2
hay la mắng làm bài tập không đúng,0
tận tâm dạy tốt,2
nhiệt tình nhiều bài tập,2
lớp khá nhiệt tình,2
một rất tận tâm yêu nghề,2
hướng dẫn chi tiết rõ ràng dẫn chứng cụ thể liên hệ thực tế,2
rất hài lòng về,2
hướng dẫn thực hành chi tiết,2
dạy dễ hiểu sát nội dung,2
thích nhất phần dạy lý thuyết,2
dạy quá chi tiết ở một số mục có một số mục cảm thấy dễ nhưng dạy quá lâu ở mục làm tốn khá nhiều thời gian gây chán nản,0
dạy rất nhiệt tình tận tâm quan tâm nhiều đến,2
nên nhiệt tình hơn,0
cung cấp đầy đủ thông tin môn học vào đầu kỳ,2
mong nhà trường khắc phục sớm,0
kỹ năng nghe,1
nhiệt tình vui vẻ luôn giúp đỡ hoàn thành tốt nhất bài báo cáo,2
giảng dạy dễ hiểu vui tính giải đáp thắc mắc cụ thể rõ ràng,2
thiết bị cần được hỗ trợ tốt hơn chất lượng máy chiếu không được ý khá mờ làm chất lượng thuyết trình việc giảng dạy không được tốt,0
kiến thức chuyên sâu,2
vui tính dạy kỹ bài,2
tận tâm,2
nhiệt tình tận tâm giải đáp các thắc mắc,0
có cái còn copy trên mạng xuống nhưng cơ nhờ hỏi thắc mắc nhóm nhóm càng hoàn chỉnh cái đồ án hơn hiểu được đang học gì đồ án đang làm gì,2
dạy cung cấp rất nhiều ví dụ thực tế,2
chứ không được nói kiểu bài này dễ tự tìm hiểu được có gì không hiểu hỏi,0
rất thích,2
thưa thực sự chuyên tâm trong quá trình giảng dạy các bài tập đưa rất bổ ích mang tính thực tiễn,2
nhiệt tình cách giảng dạy gợi mở,2
tận tâm vui tính,2
nên theo dõi sát sao hơn,0
giảng bài dễ hiểu nhiệt tình,2
cảm ơn love à còn cái vui tính ghê cười đùa nói chuyện thân thiện,2
chép bài trên lớp giúp nhớ bài,2
nhiên thường cung cấp bài tập trên lớp thời gian hạn hẹp chấm điểm thiếu công bằng,0
hay đến muộn,0
cần chỉ dẫn kỹ hơn phần thực hành kể cả ở lớp thực hành nên nhắc nhở dám sát trách hay ngoại trong mặt này,0
giảng khó hiểu,0
thiết bị làm còn ít,0
vui tính nhiệt tình,2
phương pháp giảng dạy thú vị làm lớp học luôn sôi động,2
dạy hơi nhanh,0
có hướng dẫn cũng lý thuyết suông khó áp dụng,0
môn lập trình mạng căn bản sử dụng ngôn ngữ nhưng trước nhà trường không đề xuất học môn này trước gây nhiều khó khăn học môn mới,0
nên tăng thêm thời lượng về kỹ năng nghe nói,0
rất hài lòng về mọi hoạt động giảng dạy,2
lượng thời gian hoàn thành các đồ án nhiều môn đã không đủ trong một học kỳ,0
đề nghị bỏ phần thi lý thuyết cuối kỳ,0
đúng giờ dạy dễ hiểu,2
còn đi trễ,0
nhắm đến người giỏi không nhắm đến người dở,0
thuyết trình chủ động,2
kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành,0
thân thiện vui tính,2
dạy nhiệt tình chu đáo tận tâm tạo mọi điều kiện phát triển kỹ năng suy luận,2
không thể hình dung được gì từ tài liệu,0
cần chỉ cách làm bài khó không nên giải chi tiết,0
nghỉ không báo trước,0
đúng chất anh,2
hệ thống âm thanh hỗ trợ những bài nghe không được yêu cầu môn học,0
nhiệt tình giảng dạy lúc hỏi không nào thèm trả lời câu hỏi,2
bài tập nhiều,0
nên có thêm bài tập về nhà,0
thời gian vào lớp đúng giờ,2
quá đẹp trai,2
môn học rất có ích,2
cần cải thiện chất lượng phòng học thực hành khoa tại phòng máy tính trường cung cấp không thể sử dụng thực hành phải dùng laptop cá nhân làm thực hành bên cạnh phòng học cũng rất chật nóng bức,0
tất cả các hoạt động,1
đồ án rất vừa sức,2
cần có nhiều có phương pháp dạy,2
dễ thương hiền lành gần gũi thường xuyên trợ giúp một cách rất nhiệt tình giúp hiểu bài dễ hơn,2
deadline không nộp quá hạn,0
các mục được đánh không ý kiến có nghĩa đồng ý điều được hỏi không ý kiến gì,1
rất nhiệt tình giúp đỡ cách giảng dạy hay,2
dạy rất tốt điểm,2
do phải phụ việc gia đình song song việc học nên cứ đổi giờ liên tục thế thời gian biểu cũng bị đảo lộn hết ạ,0
gần gũi,2
thực hành thường xuyên đi trễ đến phút hay nghĩ vào giờ chót có bữa nghĩ không báo trước,0
thường xuyên nghỉ không thông báo,0
cần diễn đạt nhiều hơn trên lớp,0
rất nhiệt tình tâm huyết,2
phương pháp dạy chưa hợp lý,0
cần tập nói các chủ đề trong cái trước tự tin hơn về khả năng nói,0
cần có tiết chế trong bài thực hành làm sao đáp ứng đúng những gì đang có hoặc bị phòng thực hành có cấu hình cao,0
quan tâm tới,2
dạy nhiệt tình vui vẻ,2
sinh viền cần có tài liệu các bài thực hành trước nghiên cứu việc lên thực hành mới được cung cấp tài liệu buổi thực hành chỉ mang điểm số không giúp có được kiến thức,0
thật tuyệt vời,2
thực chất không làm gì cả ngoài việc tìm hiểu thuyết trình môn học ngồi nghe không góp ý kiến chốt vấn đề đạt được không đạt được,0
rất tận tình cởi mở,2
áp dụng một vài phương pháp học trao đổi mới trên mạng thay dựa vào lý thuyết trên sách vở nhiều,1
dạy hay nhiệt tình vui vẻ đề dễ,2
hết,2
nhiều bài tập,0
cần tăng thêm bài tập thực tế,0
chia sẻ nhiều chuyện xung quanh môn học mang tiếng cười,2
rất tận tâm hết,2
hướng dẫn tận tâm nhiệt tình,2
tận tâm giải bài giảng bài,2
được biết kỳ dạy cuối cùng nên chúc sức khỏe dồi dào gia đình hạnh phúc,1
nên bài tập môn hệ điều hành nhiều hơn nữa,0
theo danh sách phòng đào tạo đưa xuống lớp học có gần đăng kí,1
khó gần,0
nhiệt tình tận tụy giải đáp mọi thắc mắc cập nhật kiến thức thực tế,2
bổ sung thêm các thiết bị đáp ứng nhu cầu môn học cải thiện phòng lab rộng rãi hơn,0
dạy học rất nhiệt tình hướng dẫn rõ ràng có logic,2
gặp rất nhiều vấn đề về thời gian số ngày học đủ nhưng rất mất thời gian đợi bọn lên lớp mới chịu nhắn nghỉ học rất tội những nhà xa,0
nghiêm khắc hơn,0
không phản hồi câu hỏi cũng tiếp thu ý kiến một cách nhiệt tình thỏa đáng,0
tương tác tốt tất cả trong giờ học,2
vui tính có tâm huyết,2
dễ thương,2
nhiệt tình thân thiện,2
kiến thức thực hành không song song lý thuyết một số bài thực hành kiến thức có trước cả được học ở lớp lý thuyết,0
giải đáp thắc mắc có vẻ sai,0
tài liệu không phù hợp,0
cần có tài liệu đầy đủ,0
hướng dẫn dễ hiểu,2
có kinh nghiệm khá nhiệt tình,2
không có tài liệu cụ thể,0
nhiều bài tập ổn,2
cách giảng chưa hiệu quả lắm,0
không có cách giải quyết gì vẫn làm bài tập nộp tại chỗ bình thường,0
nên xem cách bài tập về nhà,0
tận tình mặc nhiều còn lơ,2
giảng nhiệt tình dễ hiểu,2
quan tâm giúp đỡ,2
nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước có cuộc thi cộng điểm những ai làm thêm bài tập hoặc chương trình,0
phải thực hành nhiều hơn nữa,0
rất vui tính hòa đồng từ truyền đạt khá dễ tiếp thu,2
không ạ,1
không có gì ạ,1
lịch học bù không phù hợp,0
cần phối hợp các phương pháp giảng dạy khác giảm số lượng bài tập,0
giảng khó hiểu,0
bài tập hơi khó,0
giờ thực hành quá ít bài tập thực hành hằng tuần đều hướng dẫn không có nhiều thời gian hướng dẫn trực tiếp,0
nên dạy kỹ hơn các phần quan trọng bài học,0
chỉ tại thiếu từ vựng anh văn,1
giảng dạy tận tình không khí học tập vui vẻ,2
cần cung cấp tài liệu nhiều hơn,0
nên có cách chấm điểm quá trình khách quan hơn,0
dạy rất nhiệt tình tận tụy,2
hỏi phải có câu trả lời chính xác không được bỏ qua những câu hỏi,0
không định hướng được học gì học không biết ứng dụng vào thực tế ra sao,0
nhiệt tình giúp đỡ tạo có nơi nâng cao kỹ năng lập trình,2
cải thiện chất lượng phòng máy,0
dạy lý thuyết ngắn gọn bài tập thường xuyên,2
nghĩ môn này chỉ nên dành khoa khoa học máy tính kỹ thuật máy tính,0
thiếu linh kiện,0
dễ hiểu phương thức giảng dạy linh hoạt,2
thêm tiết dạy thực hành,0
truyền đạt tốt,2
nên hiểu rõ tổng quát môn hoc ngay từ đầu học những gì học làm gì nó ứng dụng trong thực tế thế nào ví dụ cụ thể,0
học đều đặn,1
ra bài tập nhiều nhưng ít hướng dẫn giải,0
quan tâm,2
truyền đạt kinh nghiệm thực tế đảm bảo giờ lên lớp,2
phương pháp dạy không hợp lý,0
nhiên môn học khá khó nên lớp hiểu không hết kiến thức trong bài học được,0
đến đúng giờ luôn điểm danh sau khoảng phút,2
thường xuyên kiểm tra kiến thức đảm bảo được chất lượng kiến thức môn học,2
giảng dạy còn chưa tận tâm nhiệt tình,0
cần thêm những môn liên hệ đến thực tiễn nhiều hơn,0
nhiệt tình vui vẻ quan tâm đến,2
dạy nhiệt tình dễ hiểu,2
rất nhiệt tình dạy rất hay rất quan tâm,2
rất nhiệt tình lớp,2
tận tình dễ hiểu,2
các dùng từ ngữ có hơi khó hiểu nên thỉnh thoảng giảng bài làm bối rối không hiểu được nội dung bài học,0
phòng máy cũ nhưng nhìn chung không có ảnh hưởng gì dạy rất nhiệt tình,1
giảng dậy có kết hợp các thông tin mới nhất,2
quá nhiều bài tập,0
nhưng thấy viết bài nhiều quá thay vào nên tài liệu tiết kiệm được thời gian,0
không có lời giải đầy đủ không biết làm coi không biết làm từ đâu hết cuối,0
thường xuyên bài tập về nhà,2
nguyên dạy rất nhiệt tình tận tâm smile,2
dạy kỹ có tâm,2
dạy hay tài liệu chuẩn bị tốt,2
nên tăng thêm nhiều tiết thực hành tuần,0
dạy rất hay rất dễ hiểu,2
hòa đồng vui tính giúp giờ học đỡ buồn ngủ lôi kéo thích thú nghe giảng,2
tân tâm nhiệt tình trong lớp lẫn bên ngoài,2
giảng bài hay tạo cảm giác thích thú khá vui tính,2
nâng cao chất lượng máy chiếu quạt,0
tiết học thoải mái,2
tích cực hỗ trợ truyền đạt hiệu quả,2
rất nhiệt tình vui tính,2
quá nghiêm khắc,0
cần nhiều bài tập tăng độ khó,0
tâm lý,2
cần phải cân bằng kiến thức giữa lý thuyết thực hành phần thực hành luôn đi trước lý thuyết không biết phải làm bài thực hành thế nào thực hành không hướng dẫn cụ thể làm bài chỉ đưa lab bắt tự làm,0
nên về đúng giờ khoảng toàn về khoảng gần giờ những ở ngoài về tới nhà tối,0
dạy rõ ràng nội dung hay,2
dạy rất kỹ nhiệt tình,2
không có gì phàn nàn,1
nhiệt tình vui tính,2
nhiệt tình tận tâm công việc tài liệu dễ hiểu hoạt động học tập sôi nổi luôn giải đáp mọi thắc mắc về bài học,2
sự kiên trì lớp có mặt khá ít,2
không đăng bài tập hằng tuần sớm có thời gian thực hiện,0
dạy nhiệt tình biết cách giảng,2
môn có thực hành nhưng tới kết thúc vẫn không thấy thực hành đâu cả,0
giảng bài đôi hơi khó hiểu,0
nhiệt tình trong công tác giảng dạy,2
dạy thực hành không phải,0
ra đồ án về làm mở rộng kiến thức,2
môn học có quá nhiều kiến thức chuyên sâu yêu cầu quá cao một trường không thuộc khối kinh tế công nghệ thông tin,0
chưa đi sâu vào vấn đề bài học,2
có nhiều thời gian hơn gặp thực hành trên lớp,1
lý do điểm đánh giá không cao do không tham gia chính vào công tác giảng dạy môn học gần chỉ có mặt ở lớp có mặt,0
nhiệt tình hướng dẫn,2
giảng dạy dễ hiểu tích cực trong tiết học,2
rất nhiệt tình đặc biệt giảng dạy rất hiệu quả,2
lắng nghe ý kiến hướng dẫn nhẹ nhàng tận tình,2
đôi lúc tính tình hơi khó nhai smile,0
dễ thương,2
rất tận tâm nhiệt tình,2
vui tính tận tình chỉ bảo,2
ngoài ra được mong bổ sung các hướng dẫn giải sơ bộ các bài tập những môn học khác đứng lớp,0
không muốn hỏi bài giải đáp không hiểu,0
rất nhiệt tình giải đáp thắc mắc dành thời gian giải đáp thắc mắc,2
phòng học quá nóng thiếu quạt,0
tích cực giải đề các năm,2
nghỉ nhiều quá học bù khiến giờ giấc không ổn định,0
rất vui tính quan tâm nhiều đến,2
vui tính dạy dễ hiểu cung cấp nhiều thông tin hữu ích,2
sự tận tình vui vẻ trong việc giảng dạy,2
được nói cặp,2
truyền đạt những vẫn đê sâu,2
nhiệt tình có khả năng truyền đạt,2
làm nhiều bài tập hiểu rõ hơn,2
vui tính giảng hay nhiệt huyết,2
tâm huyết giảng dạy,2
giảng chậm chi tiết dễ hiểu,2
nhiệt tình trong cách giảng dạy,2
nhiều bài khá dài khó tuần làm lần không đủ cân bằng các môn khác,0
gộp chương trình trở nên nhiều rộng,0
không nêu rõ thời gian học lý thuyết thời gian bắt đầu tiết học lý thuyết bị thay đổi không báo trước làm ảnh hưởng đến nhiều nhất ở xa,0
thời gian trong lớp tập trung hơn,1
nên nhiều ví dụ liên quan đến bài học hơn nên có hình thức làm nộp bài tập hàng tuần,0
theo cần phân loại các dạng bài tập theo từng buổi học dễ tiếp thu hơn chứ không nên một lần tung ra quá nhiều bài tập trên không hướng dẫn làm cảm thấy nặng nề,0
bài tập thực hành có nhiều câu quá khó,0
chưa có tài liệu học tập,0
cung cấp đầy đủ hơn về tài liệu những gì cần biết nên có kênh thông tin giao tiếp,0
dạy kỹ,2
giảng bài rất kỹ rất hay,2
phòng học thiết bị cần được cải thiện,0
không kiểm soát được lớp,0
không dành tìm hiểu trước nội dung giảng dạy trước lên lớp,0
cần nhiều dạng bài tập hơn,0
rất thân thiện cung cấp đủ kiến thức đề thi các kỳ thi kỳ thi trường,2
giảng bài dễ hiểu dễ vận dụng,2
quá nhiệt tình nên lớp thường hay ra muộn,0
giảng hơi khó hiểu lên lớp hơi muộn chưa đúng giờ,0
rất nhiệt tình trình bày bài giảng hay dễ hiểu,2
dạy tương đối dễ hiểu có nhiều ví dụ minh họa cụ thể,2
dạy kiến thức còn giảng dạy khó áp dụng thực tế,0
thấy rất hiền rất chi hơi trẻ con,2
chưa tận tâm,0
mong càng giảng dạy tốt hơn đến sau này,0
giảng bài dễ hiểu hướng dẫn rất nhiệt tình,2
dạy kiến thức khá đầy đủ thường bài tập nâng cao bổ sung thêm những kiến thức mới,2
tài liệu lỗi thời quá hàn lâm xa thực tiễn,0
tiết học thú vị dạy hay,2
cần tổ chức một vài buổi giải bài tập nho nhỏ hiểu thêm về môn học đặc tả hình thức cá nhân thấy môn này khá khó hiểu đồng thời mong nhà trường sắp xếp lịch dạy ổn thỏa có thể dạy liên tục không bị gián đoạn những buổi họp giao ban đầu tháng smile,0
giúp đỡ rất nhiều,2
hay dễ hiểu,2
ít đồ án bài tập liên quan đến thực tế,0
phương pháp giảng dạy rất hay đơn giản nhưng rất dễ hiểu truyền đạt kiến thức tốt,2
môn học này chất lượng bình thường,1
rất tận tâm nhiệt tình,2
rèn luyện kỹ năng nghe,2
cần giảng giải cách làm từng dạng bài nhiều hơn sau hãy nhiều bài tập,0
giờ học chưa đảm bảo,0
tìa liệu hướng dẫn thực hành nên cụ thể hơn những lab khó,0
truyền đạt hơi khó tiếp thu,0
không vui tính,0
không nói bằng microphone nên nghe rất khó,0
dẽ thương dạy nhiệt tình vui vẻ giảng dễ hiểu đi dạy đúng giờ,2
nên có bài tập nhiều hơn,0
giảng bài không truyền cảm hứng cũng không quản được lớp trong giờ seminar làm mục đích lớp seminar không đạt chất lượng,0
nhiệt tình kết hợp truyền đạt nhiều kiến thức trong thực tiễn,2
rất tận tâm trong việc truyền đạt nội dung môn học,2
lúc đầu có thống nhất không làm đồ án nhưng cuối cùng bắt làm đồ án làm bất ngờ,0
cung cấp thêm tài liệu môn học,0
giảng nhanh quá,0
tận tâm nhiệt tình thuyết trình các chủ đề trước giúp tăng cường khả năng làm việc nhóm,2
dạy dễ hiểu rõ ràng,2
không nhiều kiến thức,0
quen ngồi máy tính tìm hiểu hơn học môn này buồn ngủ,0
các hoạt động trong tiết học đa dạng không gò bó cứng nhắc gây nhàm chán giúp cảm thấy thoải mái sáng tạo trong học tập,2
đảm bảo giờ giấc lên lớp cũng số lượng bài tập về nhà,2
hòa đồng vui vẻ biết tiếp thu ý kiến,2
mặc có kiến thức tốt,1
dạy rất dễ hiểu bài,2
còn chia sẻ truyền những chiêu hiếm được thấy rất,2
nhiệt tình cách dạy khoa học có cập nhật kiến thức mới bổ ích,2
nhiệt tình tài liệu đầy đủ đảm bảo gờ lên lớp,2
rất tận tâm truyền dạy không những kiến thức chuyên môn còn rất nhiều kiến thức kinh nghiệm quý về cuộc sống,2
có chia sẻ phương pháp học,2
tận tâm nhiệt tình,2
tận tâm nhiệt tình,2
có dạy những kiến thức kinh nghiệm có tính áp dụng lâu dài,2
nhiều dạy quá thời gian,0
sử dụng chưa hợp lý quỹ thời gian lên lớp,0
hiền tử tế,2
được chia nhóm thực hành trên thiết bị thật buổi buổi làm quen một buổi hoàn tất hơi thiếu,0
đã kết hợp vừa học lý thuyết vừa giải bài tập giúp dễ tiếp thu kiến thức kỹ năng mới,2
trình bày vấn đề một cách chính xác dễ hiểu,2
vui tính dễ tiếp xúc dễ hỏi,2
dạy rất vui hiệu quả,2
nhiệt tình bài học gắn thực tế thường xuyên bài tập củng cố kiến thức,2
giảng dạy rất có tâm nghề đôi còn thêm bài tập tự luyện,2
nhiệt tình tận tụy vui vẻ,2
môn học hay bổ ích nhiệt tình,2
dạy nhiệt tình tâm huyết,2
phòng học quá nóng,0
chi tiết dễ hiểu,2
nhiệt tình dạy hay,2
có lẽ nên ra nhiều bài tập về nhà hơn trong lớp,0
giảng dạy hay nhiệt tình lôi cuốn,2
bài nhiều,0
hơi nóng tính,0
bài giảng hay,2
không nên tổ chức thực hành hình thức,0
bên cạnh vấn đề phát âm lỗi còn vấn truyền đạt thật sự nó rất chán buồn ngủ lượng đăng ký lớn hơn thực trạng đi học chỉ khoảng,0
nói ngoài lề hơi nhiều,0
nói nhỏ rất đều rất dễ buồn ngủ,0
không dạy nói toàn thứ ngoài lề môn học,0
dạy nhiệt tình dạy tốt tận tâm gần gũi,2
dạy rất hay dễ tiếp thu,2
tạm ổn,1
bài giảng hơi khó hiểu,0
rất nhiệt tình phương pháp giảng dạy hay nắm bắt kiến thức ngay trên lớp,2
giảng dạy đầy tâm huyết chuyên nghiệp trong giờ học,2
giọng nói khó nghe giảng buồn ngủ,0
chủ động tận dụng thời gian lên lớp sắp xếp nêu rõ các phương pháp bài tập tài liệu đầy đủ hơn,0
vui vẻ thân thiện giảng dạy kiến thức chuyên sâu dễ tiếp thu,2
email không trả lời,0
cách trả lời thắc mắc về bài học khiến khó chịu chưa hoàn hảo nên đôi lúc có những câu hỏi trên trời có kinh nghiệm nên chỉ rõ lỗi sai chứ không nên hỏi vặn vẹo gây khó chịu,0
đi dạy rất đúng giờ,2
luôn thúc giục thực hiện tốt vai trò trên ghế nhà trường,2
luôn đến lớp đúng giờ giảng dạy thân thiện tận tâm,2
không nhàm chán,2
bài tập đa dạng giúp hiểu rõ bài học hơn,2
tâm huyết nhiệt tình giảng dạy,2
truyền đạt rất tốt rất lôi cuốn thuyết phục,2
dạy hay động viên mọi người cùng học thêm những điều mới cải thiện bản thân,2
môn học hay,2
dạy nhiệt tình dễ hiểu,2
dạy dễ hiểu cung cấp thêm những phương pháp học tập hiệu quả,2
nên hướng dẫn giải các bài tập cơ bản môn học,0
truyền đạt tốt khơi gợi tự tìm hiểu kiến thức,2
nhiệt tình giảng dạy dễ hiểu luôn tìm cách giúp đỡ học tốt,2
có bài tập thực hành hợp lý từng tuần phù hợp lý thuyết vừa học xong,2
dạy dễ hiểu bài tập được giải chi tiết kỹ càng dễ hiểu nhiệt tình hài hước,2
dạy tận tâm nhiệt tình vui vẻ thân thiện,2
thường đưa những chuyện vui vào buổi học giúp hứng thú trong giờ học hơn,2
vui tính giảng dạy dễ hiểu ân cần,2
định hướng tốt hơn tập trung vào những thứ cần thiết,1
sự tận tình đúng giờ nghiêm túc trong việc học,2
lý thuyết quá nhiều không nhiệt tình,0
cập nhật điểm chậm,0
chưa đưa nhiều vấn đề xã hội vào,0
vui tính hòa đồng,2
rất mong trong thời gian giảng dạy có thể cải thiện nhiều phương pháp truyền đạt môn học thú vị hơn,0
chưa tương tác nhiều,0
thường xuyên lên lớp trễ chấm điểm trên không có ghi chú cụ thể dẫn đến nhầm lẫn trong,0
đã xem trước bài lên lớp nhưng nó quá xa lạ,0
rất nhiệt tình,2
dễ chịu,2
dạy hay vui,2
chưa bao giờ gặp trong suốt năm năm đại học,1
thân thiện cởi mở linh hoạt trong việc xin nghỉ bù,2
giảng dạy nhiệt tình giải đáp thắc mắc nhanh chóng kiên nhẫn giải thích,2
một tuần chỉ có tiết nhưng đã tận tình giảng dạy,2
cách truyền đạt rất tận tâm,2
nên quan tâm tới hơn nữa,0
môn này cũng được nghe nói chỉ có ở trường chúng ta,1
môn này đổi dạy thay quá chậm làm mất nhiều thời gian,0
tận tâm hướng dẫn,2
vui vẻ giảng dễ tiếp thu,2
cần áp dụng các trò chơi giúp giảng dạy đỡ nhàm chán,0
có đôi lúc nói hơi nhanh làm không theo kịp,0
cập nhật thêm những cấu trúc lập trình mới,0
theo nên sử dụng website môn học cung cấp tài liệu,0
cần có những tiết ngoại khóa giao lưu tiếng anh giữa các lớp thực hành giao tiếp ngoài xã hội,0
phần điểm tích cực theo đánh giá không hợp lý công bằng tất cả điểm được tính trong tổng điểm,0
dạy khá nhanh nên chậm tí ổn,0
lên lớp đúng giờ nhiệt tình,2
phòng máy quá yếu không thực sự tốt máy tính còn yếu cấu hình không được cao,0
đồ án môn này nghiên cứu,1
điều này lướt qua đầu nó chả ấn tượng gì nên trong bài thi giữa kỳ đa số sai phần bài tập,0
khái niệm thiết bị di động trong môn học cần được định nghĩa cách giảng dạy này,0
nhiệt tình kết hợp nhiều hình thức dạy game,2
nâng cấp hệ thống máy tình phòng thực hành,0
dạy tận tâm dễ hiểu vui vẻ,2
dạy dễ hiểu,2
sự nhiệt tình tâm huyết,2
